1,0.000004
11,0.000038
21,0.000058
31,0.000091
41,0.000132
51,0.000192
61,0.000239
71,0.000341
81,0.000446
91,0.000580
101,0.000712
111,0.000948
121,0.001091
131,0.001403
141,0.002044
151,0.002104
161,0.002194
171,0.002660
181,0.002889
191,0.003831
201,0.003836
211,0.005109
221,0.005066
231,0.005783
241,0.006547
251,0.007937
261,0.008085
271,0.018254
281,0.009920
291,0.024243
301,0.012311
311,0.032191
321,0.014966
331,0.016271
341,0.017706
351,0.018824
361,0.020289
371,0.022716
381,0.083362
391,0.025589
401,0.028085
411,0.030512
421,0.032767
431,0.035153
441,0.037037
451,0.039922
461,0.043233
471,0.046823
481,0.048599
491,0.068737
501,0.075180
511,0.106902
521,0.137849
531,0.171567
541,0.201642
551,0.240890
561,0.274935
571,0.319399
581,0.357486
591,0.405336
601,0.450569
611,0.501528
621,0.533518
631,0.569162
641,0.598687
651,0.632797
661,0.662126
671,0.702997
681,0.735456
691,0.778538
701,0.822867
711,0.858369
721,0.905210
731,0.947303
741,0.981507
751,1.042203
761,1.072940
771,1.133043
781,1.177320
791,1.238814
801,1.289472
811,1.366846
821,1.390585
831,1.453077
841,1.512834
851,1.571088
861,1.643748
871,1.797766
881,1.855765
891,1.916556
901,2.046370
911,2.051702
921,2.021466
931,2.139392
941,2.160333
951,2.254874
961,2.305105
971,2.386286
981,2.425388
991,2.548560
1001,2.626204
1011,2.838420
1021,2.801172
1031,2.922502
1041,2.981664
1051,3.111407
1061,3.183113
1071,3.243608
1081,3.312067
1091,3.463875
1101,3.555906
1111,3.644629
1121,3.857437
1131,4.087569
1141,3.901394
1151,4.084379
1161,4.158418
1171,4.494618
1181,4.397243
1191,4.587326
1201,4.865109
1211,4.706760
1221,5.146153
1231,5.148966
1241,5.580164
1251,5.464808
1261,5.380997
1271,5.822052
1281,5.799422
1291,5.896099
1301,5.977978
1311,6.084194
1321,6.244114
1331,6.350379
1341,6.960359
1351,6.750181
1361,7.310259
1371,7.219558
1381,7.535633
1391,7.335528
1401,7.654590
1411,7.605879
1421,7.700770
1431,7.989783
1441,8.268204
1451,8.635677
1461,8.899680
1471,8.804111
1481,8.992833
1491,9.247837
1501,9.966654
1511,10.289342
1521,10.208626
1531,10.074920
1541,10.196718
1551,10.649842
1561,10.985015
1571,11.005048
1581,11.117527
1591,11.393252
1601,11.875572
1611,12.557869
1621,12.187274
1631,12.183919
1641,12.291217
1651,12.914791
1661,12.978340
1671,13.838506
1681,13.768984
1691,15.076007
1701,14.717588
1711,14.401713
1721,14.674107
1731,15.404807
1741,15.534148
1751,16.268387
1761,16.381830
1771,16.329462
1781,16.603171
1791,17.158933
1801,17.201363
1811,17.620057
1821,18.338118
1831,17.848729
1841,18.150212
1851,19.632206
1861,18.559868
1871,18.787658
1881,18.949960
1891,19.347099
1901,21.229496
1911,19.884813
1921,20.226119
1931,20.868713
1941,21.018224
1951,21.353359
1961,21.752251
1971,22.229443
1981,23.801227
1991,22.744853
