1,0.000005
11,0.000029
21,0.000066
31,0.000118
41,0.000182
51,0.000282
61,0.000390
71,0.000851
81,0.001204
91,0.001279
101,0.002481
111,0.001977
121,0.002484
131,0.003319
141,0.003680
151,0.004519
161,0.005371
171,0.006286
181,0.007814
191,0.008650
201,0.009811
211,0.011177
221,0.013504
231,0.015162
241,0.016694
251,0.018640
261,0.021141
271,0.023887
281,0.026097
291,0.028897
301,0.032705
311,0.036051
321,0.038726
331,0.042290
341,0.046492
351,0.050150
361,0.054723
371,0.059622
381,0.064048
391,0.069342
401,0.073929
411,0.080349
421,0.086688
431,0.095811
441,0.101368
451,0.107117
461,0.115986
471,0.127741
481,0.138630
491,0.167250
501,0.234700
511,0.350702
521,0.482390
531,0.636748
541,0.776215
551,0.872033
561,1.061241
571,1.160963
581,1.316933
591,1.534596
601,1.705571
611,1.923191
621,2.098780
631,2.143026
641,2.372581
651,2.417281
661,2.608075
671,2.862804
681,2.906410
691,3.048654
701,3.214566
711,3.369465
721,3.547441
731,3.703660
741,3.901454
751,4.048341
761,4.527719
771,4.572253
781,4.796830
791,4.841599
801,5.068002
811,5.295155
821,5.638987
831,5.786683
841,5.983288
851,6.401273
861,6.363359
871,6.691307
881,7.313115
891,7.229837
901,7.488671
911,7.795907
921,8.273492
931,8.462655
941,8.910462
951,8.893275
961,9.104226
971,9.430285
981,9.655185
991,10.077056
1001,10.434841
1011,11.330212
1021,11.289780
1031,11.891018
1041,11.740693
1051,11.929541
1061,12.441655
1071,12.704160
1081,13.198987
1091,13.510226
1101,13.830486
1111,14.853012
1121,15.092695
1131,15.205795
1141,15.324040
1151,16.891009
1161,16.466129
1171,16.878810
1181,18.026274
1191,18.122141
1201,17.978823
1211,18.828923
1221,19.619207
1231,20.293837
1241,20.881634
1251,20.659393
1261,21.473446
1271,22.231725
1281,22.918433
1291,23.757457
1301,24.482336
1311,25.094459
1321,25.327412
1331,26.207645
1341,25.453212
1351,27.085673
1361,26.686632
1371,26.860142
1381,28.389115
1391,29.211391
1401,29.334256
1411,29.703391
1421,30.932012
1431,31.002718
1441,33.732121
1451,32.248597
1461,32.024173
1471,33.835751
1481,34.709861
1491,33.904726
1501,34.350978
1511,37.227667
1521,35.087261
1531,36.297957
1541,37.283177
1551,37.995346
1561,38.378527
1571,39.264493
1581,40.126328
1591,41.283821
1601,41.646251
1611,42.579007
1621,43.264310
1631,43.590998
1641,45.211852
1651,46.053812
1661,49.036724
1671,47.739402
1681,49.158283
1691,52.888017
1701,51.082721
1711,54.824132
1721,55.193858
1731,54.120362
1741,54.623780
1751,55.650479
